DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI,,,,
11/19/2019,"2,160,417","2,160,417","2,160,417","2,160,417",1,1,,,,
11/20/2019,"2,149,219","2,149,219","2,149,219","2,149,219",1,1,,,,
11/21/2019,"2,150,282","2,150,282","2,150,282","2,150,282",1,1,,,,
11/22/2019,"2,144,729","2,144,729","2,144,729","2,144,729",1,1,,,,
11/25/2019,"2,146,612","2,146,612","2,146,612","2,146,612",1,1,,,,
11/26/2019,"2,148,922","2,148,922","2,148,922","2,148,922",1,1,,,,
11/27/2019,"2,146,435","2,146,435","2,146,435","2,146,435",1,1,,,,
11/29/2019,"2,119,863","2,119,863","2,119,863","2,119,863",1,1,,,,
12/2/2019,"2,081,728","2,081,728","2,081,728","2,081,728",1,1,,,,
12/3/2019,"2,056,348","2,056,348","2,056,348","2,056,348",1,1,,,,
12/4/2019,"2,060,041","2,060,041","2,060,041","2,060,041",1,1,,,,
12/5/2019,"2,063,602","2,063,602","2,063,602","2,063,602",1,1,,,,
12/6/2019,"2,065,763","2,065,763","2,065,763","2,065,763",1,1,,,,
12/9/2019,"2,060,819","2,060,819","2,060,819","2,060,819",1,1,,,,
12/10/2019,"2,062,187","2,062,187","2,062,187","2,062,187",1,1,,,,
12/11/2019,"2,032,414","2,032,414","2,032,414","2,032,414",1,1,,,,
12/12/2019,"2,036,872","2,036,872","2,036,872","2,036,872",1,1,,,,
12/13/2019,"2,031,581","2,031,581","2,031,581","2,031,581",1,1,,,,
12/16/2019,"2,021,577","2,021,577","2,021,577","2,021,577",1,1,,,,
12/17/2019,"2,027,042","2,027,042","2,027,042","2,027,042",1,1,,,,
12/18/2019,"2,027,917","2,027,917","2,027,917","2,027,917",1,1,,,,
12/19/2019,"2,024,250","2,024,250","2,024,250","2,024,250",1,1,,,,
12/20/2019,"2,027,157","2,027,157","2,027,157","2,027,157",1,1,,,,
12/23/2019,"2,028,337","2,028,337","2,028,337","2,028,337",1,1,,,,
12/24/2019,"2,030,329","2,030,329","2,030,329","2,030,329",1,1,,,,
12/26/2019,"2,030,329","2,030,329","2,030,329","2,030,329",1,1,,,,
12/27/2019,"2,031,274","2,031,274","2,031,274","2,031,274",1,1,,,,
12/30/2019,"2,031,274","2,031,274","2,031,274","2,031,274",1,1,,,,
12/31/2019,"2,032,149","2,032,149","2,032,149","2,032,149",1,1,,,,
1/2/2020,"2,032,149","2,032,149","2,032,149","2,032,149",1,1,,,,
1/3/2020,"2,030,612","2,030,612","2,030,612","2,030,612",1,1,,,,
1/6/2020,"2,028,332","2,028,332","2,028,332","2,028,332",1,1,,,,
1/7/2020,"2,041,488","2,041,488","2,041,488","2,041,488",1,1,,,,
1/8/2020,"2,046,075","2,046,075","2,046,075","2,046,075",1,1,,,,
1/9/2020,"2,061,311","2,061,311","2,061,311","2,061,311",1,1,,,,
1/10/2020,"2,065,315","2,065,315","2,065,315","2,065,315",1,1,,,,
1/13/2020,"2,068,299","2,068,299","2,068,299","2,068,299",1,1,,,,
1/14/2020,"2,078,645","2,078,645","2,078,645","2,078,645",1,1,,,,
1/15/2020,"2,090,148","2,090,148","2,090,148","2,090,148",1,1,,,,
1/16/2020,"2,102,128","2,102,128","2,102,128","2,102,128",1,1,,,,
1/17/2020,"2,115,340","2,115,340","2,115,340","2,115,340",1,1,,,,
1/20/2020,"2,122,180","2,122,180","2,122,180","2,122,180",1,1,,,,
1/21/2020,"2,132,428","2,132,428","2,132,428","2,132,428",1,1,,,,
1/22/2020,"2,143,033","2,143,033","2,143,033","2,143,033",1,1,,,,
1/23/2020,"2,145,447","2,145,447","2,145,447","2,145,447",1,1,,,,
1/24/2020,"2,156,139","2,156,139","2,156,139","2,156,139",1,1,,,,
1/27/2020,"2,160,846","2,160,846","2,160,846","2,160,846",1,1,,,,
1/28/2020,"2,166,296","2,166,296","2,166,296","2,166,296",1,1,,,,
1/29/2020,"2,170,666","2,170,666","2,170,666","2,170,666",1,1,,,,
1/30/2020,"2,179,162","2,179,162","2,179,162","2,179,162",1,1,,,,
1/31/2020,"2,176,284","2,176,284","2,176,284","2,176,284",1,1,,,,
2/3/2020,"2,175,701","2,175,701","2,175,701","2,175,701",1,1,,,,
2/4/2020,"2,165,770","2,165,770","2,165,770","2,165,770",1,1,,,,
2/5/2020,"2,166,495","2,166,495","2,166,495","2,166,495",1,1,,,,
2/6/2020,"2,166,185","2,166,185","2,166,185","2,166,185",1,1,,,,
2/7/2020,"2,164,799","2,164,799","2,164,799","2,164,799",1,1,,,,
2/10/2020,"2,166,601","2,166,601","2,166,601","2,166,601",1,1,,,,
2/11/2020,"2,167,428","2,167,428","2,167,428","2,167,428",1,1,,,,
2/12/2020,"2,165,004","2,165,004","2,165,004","2,165,004",1,1,,,,
2/13/2020,"2,161,277","2,161,277","2,161,277","2,161,277",1,1,,,,
2/14/2020,"2,163,109","2,163,109","2,163,109","2,163,109",1,1,,,,
2/17/2020,"2,162,059","2,162,059","2,162,059","2,162,059",1,1,,,,
2/18/2020,"2,161,463","2,161,463","2,161,463","2,161,463",1,1,,,,
2/19/2020,"2,161,381","2,161,381","2,161,381","2,161,381",1,1,,,,
2/20/2020,"2,161,381","2,161,381","2,161,381","2,161,381",1,1,,,,
2/21/2020,"2,162,327","2,162,327","2,162,327","2,162,327",1,1,,,,
2/24/2020,"2,164,433","2,164,433","2,164,433","2,164,433",1,1,,,,
2/25/2020,"2,156,874","2,156,874","2,156,874","2,156,874",1,1,,,,
2/26/2020,"2,140,640","2,140,640","2,140,640","2,140,640",1,1,,,,
2/27/2020,"2,140,415","2,140,415","2,140,415","2,140,415",1,1,,,,
2/28/2020,"2,139,149","2,139,149","2,139,149","2,139,149",1,1,,,,
3/2/2020,"2,136,949","2,136,949","2,136,949","2,136,949",1,1,,,,
3/3/2020,"2,127,733","2,127,733","2,127,733","2,127,733",1,1,,,,
3/4/2020,"2,119,664","2,119,664","2,119,664","2,119,664",1,1,,,,
3/5/2020,"2,112,741","2,112,741","2,112,741","2,112,741",1,1,,,,
3/6/2020,"2,112,572","2,112,572","2,112,572","2,112,572",1,1,,,,
3/9/2020,"2,111,582","2,111,582","2,111,582","2,111,582",1,1,,,,
3/10/2020,"2,111,307","2,111,307","2,111,307","2,111,307",1,1,,,,
3/11/2020,"2,103,332","2,103,332","2,103,332","2,103,332",1,1,,,,
3/12/2020,"2,098,932","2,098,932","2,098,932","2,098,932",1,1,,,,
3/13/2020,"2,098,084","2,098,084","2,098,084","2,098,084",1,1,,,,
3/16/2020,"2,095,906","2,095,906","2,095,906","2,095,906",1,1,,,,
3/17/2020,"2,081,173","2,081,173","2,081,173","2,081,173",1,1,,,,
3/18/2020,"2,082,288","2,082,288","2,082,288","2,082,288",1,1,,,,
3/19/2020,"2,075,942","2,075,942","2,075,942","2,075,942",1,1,,,,
3/20/2020,"2,057,878","2,057,878","2,057,878","2,057,878",1,1,,,,
3/23/2020,"2,038,903","2,038,903","2,038,903","2,038,903",1,1,,,,
3/24/2020,"2,030,860","2,030,860","2,030,860","2,030,860",1,1,,,,
3/25/2020,"2,027,908","2,027,908","2,027,908","2,027,908",1,1,,,,
3/26/2020,"2,016,557","2,016,557","2,016,557","2,016,557",1,1,,,,
3/27/2020,"2,007,861","2,007,861","2,007,861","2,007,861",1,1,,,,
3/30/2020,"1,985,090","1,985,090","1,985,090","1,985,090",1,1,,,,
3/31/2020,"1,979,740","1,979,740","1,979,740","1,979,740",1,1,,,,
4/1/2020,"1,947,735","1,947,735","1,947,735","1,947,735",1,1,,,,
4/2/2020,"1,947,460","1,947,460","1,947,460","1,947,460",1,1,,,,
4/3/2020,"1,947,460","1,947,460","1,947,460","1,947,460",1,1,,,,
4/6/2020,"1,956,867","1,956,867","1,956,867","1,956,867",1,1,,,,
4/7/2020,"1,951,000","1,951,000","1,951,000","1,951,000",1,1,,,,
4/8/2020,"1,946,688","1,946,688","1,946,688","1,946,688",1,1,,,,
4/9/2020,"1,905,211","1,905,211","1,905,211","1,905,211",1,1,,,,
4/10/2020,"1,905,073","1,905,073","1,905,073","1,905,073",1,1,,,,
4/13/2020,"1,903,323","1,903,323","1,903,323","1,903,323",1,1,,,,
4/14/2020,"1,901,183","1,901,183","1,901,183","1,901,183",1,1,,,,
4/15/2020,"1,866,211","1,866,211","1,866,211","1,866,211",1,1,,,,
4/16/2020,"1,878,805","1,878,805","1,878,805","1,878,805",1,1,,,,
4/20/2020,"1,886,335","1,886,335","1,886,335","1,886,335",1,1,,,,
4/21/2020,"1,878,032","1,878,032","1,878,032","1,878,032",1,1,,,,
4/22/2020,"1,864,372","1,864,372","1,864,372","1,864,372",1,1,,,,
4/23/2020,"1,864,312","1,864,312","1,864,312","1,864,312",1,1,,,,
4/24/2020,"1,848,196","1,848,196","1,848,196","1,848,196",1,1,,,,
4/27/2020,"1,848,347","1,848,347","1,848,347","1,848,347",1,1,,,,
4/28/2020,"1,849,597","1,849,597","1,849,597","1,849,597",1,1,,,,
4/29/2020,"1,846,989","1,846,989","1,846,989","1,846,989",1,1,,,,
4/30/2020,"1,820,363","1,820,363","1,820,363","1,820,363",1,1,,,,
5/1/2020,"1,819,813","1,819,813","1,819,813","1,819,813",1,1,,,,
5/4/2020,"1,818,813","1,818,813","1,818,813","1,818,813",1,1,,,,
5/5/2020,"1,806,789","1,806,789","1,806,789","1,806,789",1,1,,,,
5/6/2020,"1,804,141","1,804,141","1,804,141","1,804,141",1,1,,,,
5/7/2020,"1,803,296","1,803,296","1,803,296","1,803,296",1,1,,,,
5/8/2020,"1,807,566","1,807,566","1,807,566","1,807,566",1,1,,,,
5/11/2020,"1,804,532","1,804,532","1,804,532","1,804,532",1,1,,,,
5/12/2020,"1,801,768","1,801,768","1,801,768","1,801,768",1,1,,,,
5/13/2020,"1,790,136","1,790,136","1,790,136","1,790,136",1,1,,,,
5/14/2020,"1,790,136","1,790,136","1,790,136","1,790,136",1,1,,,,
5/15/2020,"1,789,541","1,789,541","1,789,541","1,789,541",1,1,,,,
5/18/2020,"1,791,476","1,791,476","1,791,476","1,791,476",1,1,,,,
5/19/2020,"1,793,953","1,793,953","1,793,953","1,793,953",1,1,,,,
5/20/2020,"1,790,573","1,790,573","1,790,573","1,790,573",1,1,,,,
5/21/2020,"1,790,305","1,790,305","1,790,305","1,790,305",1,1,,,,
5/22/2020,"1,790,305","1,790,305","1,790,305","1,790,305",1,1,,,,
5/26/2020,"1,786,326","1,786,326","1,786,326","1,786,326",1,1,,,,
5/27/2020,"1,778,195","1,778,195","1,778,195","1,778,195",1,1,,,,
5/28/2020,"1,774,243","1,774,243","1,774,243","1,774,243",1,1,,,,
5/29/2020,"1,760,608","1,760,608","1,760,608","1,760,608",1,1,,,,
6/1/2020,"1,759,966","1,759,966","1,759,966","1,759,966",1,1,,,,
6/2/2020,"1,759,806","1,759,806","1,759,806","1,759,806",1,1,,,,
6/3/2020,"1,745,659","1,745,659","1,745,659","1,745,659",1,1,,,,
6/4/2020,"1,745,411","1,745,411","1,745,411","1,745,411",1,1,,,,
6/5/2020,"1,744,586","1,744,586","1,744,586","1,744,586",1,1,,,,
6/8/2020,"1,740,933","1,740,933","1,740,933","1,740,933",1,1,,,,
6/9/2020,"1,733,968","1,733,968","1,733,968","1,733,968",1,1,,,,
6/10/2020,"1,697,037","1,697,037","1,697,037","1,697,037",1,1,,,,
6/11/2020,"1,682,084","1,682,084","1,682,084","1,682,084",1,1,,,,
6/12/2020,"1,673,403","1,673,403","1,673,403","1,673,403",1,1,,,,
6/15/2020,"1,667,630","1,667,630","1,667,630","1,667,630",1,1,,,,
6/16/2020,"1,670,504","1,670,504","1,670,504","1,670,504",1,1,,,,
6/17/2020,"1,668,120","1,668,120","1,668,120","1,668,120",1,1,,,,
6/18/2020,"1,661,336","1,661,336","1,661,336","1,661,336",1,1,,,,
6/19/2020,"1,663,586","1,663,586","1,663,586","1,663,586",1,1,,,,
6/22/2020,"1,667,019","1,667,019","1,667,019","1,667,019",1,1,,,,
6/23/2020,"1,670,081","1,670,081","1,670,081","1,670,081",1,1,,,,
6/24/2020,"1,665,883","1,665,883","1,665,883","1,665,883",1,1,,,,
6/25/2020,"1,663,243","1,663,243","1,663,243","1,663,243",1,1,,,,
6/26/2020,"1,662,571","1,662,571","1,662,571","1,662,571",1,1,,,,
6/29/2020,"1,653,238","1,653,238","1,653,238","1,653,238",1,1,,,,
6/30/2020,"1,652,630","1,652,630","1,652,630","1,652,630",1,1,,,,
7/1/2020,"1,653,782","1,653,782","1,653,782","1,653,782",1,1,,,,
7/2/2020,"1,656,047","1,656,047","1,656,047","1,656,047",1,1,,,,
7/6/2020,"1,652,064","1,652,064","1,652,064","1,652,064",1,1,,,,
7/7/2020,"1,652,102","1,652,102","1,652,102","1,652,102",1,1,,,,
7/8/2020,"1,635,523","1,635,523","1,635,523","1,635,523",1,1,,,,
7/9/2020,"1,637,298","1,637,298","1,637,298","1,637,298",1,1,,,,
7/10/2020,"1,620,980","1,620,980","1,620,980","1,620,980",1,1,,,,
7/13/2020,"1,621,333","1,621,333","1,621,333","1,621,333",1,1,,,,
7/14/2020,"1,621,333","1,621,333","1,621,333","1,621,333",1,1,,,,
7/15/2020,"1,623,408","1,623,408","1,623,408","1,623,408",1,1,,,,
7/16/2020,"1,615,196","1,615,196","1,615,196","1,615,196",1,1,,,,
7/17/2020,"1,598,597","1,598,597","1,598,597","1,598,597",1,1,,,,
7/20/2020,"1,594,082","1,594,082","1,594,082","1,594,082",1,1,,,,
7/21/2020,"1,598,207","1,598,207","1,598,207","1,598,207",1,1,,,,
7/22/2020,"1,597,932","1,597,932","1,597,932","1,597,932",1,1,,,,
7/23/2020,"1,597,932","1,597,932","1,597,932","1,597,932",1,1,,,,
7/24/2020,"1,597,752","1,597,752","1,597,752","1,597,752",1,1,,,,
7/27/2020,"1,597,752","1,597,752","1,597,752","1,597,752",1,1,,,,
7/28/2020,"1,597,688","1,597,688","1,597,688","1,597,688",1,1,,,,
7/29/2020,"1,598,138","1,598,138","1,598,138","1,598,138",1,1,,,,
7/30/2020,"1,594,963","1,594,963","1,594,963","1,594,963",1,1,,,,
7/31/2020,"1,594,629","1,594,629","1,594,629","1,594,629",1,1,,,,
8/3/2020,"1,587,591","1,587,591","1,587,591","1,587,591",1,1,,,,
8/4/2020,"1,537,642","1,537,642","1,537,642","1,537,642",1,1,,,,
8/5/2020,"1,523,039","1,523,039","1,523,039","1,523,039",1,1,,,,
8/6/2020,"1,502,242","1,502,242","1,502,242","1,502,242",1,1,,,,
8/7/2020,"1,467,801","1,467,801","1,467,801","1,467,801",1,1,,,,
8/10/2020,"1,437,205","1,437,205","1,437,205","1,437,205",1,1,,,,
8/11/2020,"1,417,060","1,417,060","1,417,060","1,417,060",1,1,,,,
8/12/2020,"1,412,509","1,412,509","1,412,509","1,412,509",1,1,,,,
8/13/2020,"1,391,755","1,391,755","1,391,755","1,391,755",1,1,,,,
8/14/2020,"1,389,892","1,389,892","1,389,892","1,389,892",1,1,,,,
8/17/2020,"1,368,340","1,368,340","1,368,340","1,368,340",1,1,,,,
8/18/2020,"1,362,762","1,362,762","1,362,762","1,362,762",1,1,,,,
8/19/2020,"1,354,198","1,354,198","1,354,198","1,354,198",1,1,,,,
8/20/2020,"1,353,450","1,353,450","1,353,450","1,353,450",1,1,,,,
8/21/2020,"1,337,492","1,337,492","1,337,492","1,337,492",1,1,,,,
8/24/2020,"1,318,444","1,318,444","1,318,444","1,318,444",1,1,,,,
8/25/2020,"1,307,523","1,307,523","1,307,523","1,307,523",1,1,,,,
8/26/2020,"1,307,150","1,307,150","1,307,150","1,307,150",1,1,,,,
8/27/2020,"1,287,647","1,287,647","1,287,647","1,287,647",1,1,,,,
8/28/2020,"1,272,404","1,272,404","1,272,404","1,272,404",1,1,,,,
8/31/2020,"1,233,666","1,233,666","1,233,666","1,233,666",1,1,,,,
9/1/2020,"1,231,742","1,231,742","1,231,742","1,231,742",1,1,,,,
9/2/2020,"1,210,011","1,210,011","1,210,011","1,210,011",1,1,,,,
9/3/2020,"1,192,429","1,192,429","1,192,429","1,192,429",1,1,,,,
9/4/2020,"1,180,389","1,180,389","1,180,389","1,180,389",1,1,,,,
9/8/2020,"1,180,139","1,180,139","1,180,139","1,180,139",1,1,,,,
9/9/2020,"1,152,058","1,152,058","1,152,058","1,152,058",1,1,,,,
9/10/2020,"1,133,161","1,133,161","1,133,161","1,133,161",1,1,,,,
9/11/2020,"1,117,401","1,117,401","1,117,401","1,117,401",1,1,,,,
9/14/2020,"1,117,471","1,117,471","1,117,471","1,117,471",1,1,,,,
9/15/2020,"1,116,921","1,116,921","1,116,921","1,116,921",1,1,,,,
9/16/2020,"1,116,966","1,116,966","1,116,966","1,116,966",1,1,,,,
9/17/2020,"1,116,966","1,116,966","1,116,966","1,116,966",1,1,,,,
9/18/2020,"1,109,341","1,109,341","1,109,341","1,109,341",1,1,,,,
9/21/2020,"1,108,791","1,108,791","1,108,791","1,108,791",1,1,,,,
9/22/2020,"1,105,788","1,105,788","1,105,788","1,105,788",1,1,,,,
9/23/2020,"1,104,688","1,104,688","1,104,688","1,104,688",1,1,,,,
9/24/2020,"1,103,566","1,103,566","1,103,566","1,103,566",1,1,,,,
9/25/2020,"1,102,436","1,102,436","1,102,436","1,102,436",1,1,,,,
9/28/2020,"1,101,886","1,101,886","1,101,886","1,101,886",1,1,,,,
9/29/2020,"1,099,928","1,099,928","1,099,928","1,099,928",1,1,,,,
9/30/2020,"1,099,389","1,099,389","1,099,389","1,099,389",1,1,,,,
10/1/2020,"1,098,464","1,098,464","1,098,464","1,098,464",1,1,,,,
10/2/2020,"1,096,224","1,096,224","1,096,224","1,096,224",1,1,,,,
10/5/2020,"1,096,224","1,096,224","1,096,224","1,096,224",1,1,,,,
10/6/2020,"1,097,998","1,097,998","1,097,998","1,097,998",1,1,,,,
10/7/2020,"1,096,559","1,096,559","1,096,559","1,096,559",1,1,,,,
10/8/2020,"1,098,459","1,098,459","1,098,459","1,098,459",1,1,,,,
10/9/2020,"1,098,459","1,098,459","1,098,459","1,098,459",1,1,,,,
10/12/2020,"1,099,665","1,099,665","1,099,665","1,099,665",1,1,,,,
10/13/2020,"1,099,630","1,099,630","1,099,630","1,099,630",1,1,,,,
10/14/2020,"1,107,170","1,107,170","1,107,170","1,107,170",1,1,,,,
10/15/2020,"1,116,042","1,116,042","1,116,042","1,116,042",1,1,,,,
10/16/2020,"1,119,923","1,119,923","1,119,923","1,119,923",1,1,,,,
10/19/2020,"1,119,923","1,119,923","1,119,923","1,119,923",1,1,,,,
10/20/2020,"1,123,898","1,123,898","1,123,898","1,123,898",1,1,,,,
10/21/2020,"1,127,470","1,127,470","1,127,470","1,127,470",1,1,,,,
10/22/2020,"1,131,030","1,131,030","1,131,030","1,131,030",1,1,,,,
10/23/2020,"1,129,030","1,129,030","1,129,030","1,129,030",1,1,,,,
10/26/2020,"1,128,560","1,128,560","1,128,560","1,128,560",1,1,,,,
10/27/2020,"1,141,334","1,141,334","1,141,334","1,141,334",1,1,,,,
10/28/2020,"1,146,813","1,146,813","1,146,813","1,146,813",1,1,,,,
10/29/2020,"1,149,043","1,149,043","1,149,043","1,149,043",1,1,,,,
10/30/2020,"1,148,725","1,148,725","1,148,725","1,148,725",1,1,,,,
11/2/2020,"1,152,585","1,152,585","1,152,585","1,152,585",1,1,,,,
11/3/2020,"1,152,585","1,152,585","1,152,585","1,152,585",1,1,,,,
11/4/2020,"1,152,585","1,152,585","1,152,585","1,152,585",1,1,,,,
11/5/2020,"1,160,439","1,160,439","1,160,439","1,160,439",1,1,,,,
11/6/2020,"1,170,434","1,170,434","1,170,434","1,170,434",1,1,,,,
11/9/2020,"1,179,789","1,179,789","1,179,789","1,179,789",1,1,,,,
11/10/2020,"1,185,869","1,185,869","1,185,869","1,185,869",1,1,,,,
11/11/2020,"1,192,616","1,192,616","1,192,616","1,192,616",1,1,,,,
11/12/2020,"1,192,586","1,192,586","1,192,586","1,192,586",1,1,,,,
11/13/2020,"1,197,512","1,197,512","1,197,512","1,197,512",1,1,,,,
11/16/2020,"1,200,762","1,200,762","1,200,762","1,200,762",1,1,,,,
11/17/2020,"1,206,686","1,206,686","1,206,686","1,206,686",1,1,,,,
11/18/2020,"1,222,886","1,222,886","1,222,886","1,222,886",1,1,,,,
11/19/2020,"1,229,956","1,229,956","1,229,956","1,229,956",1,1,,,,
11/20/2020,"1,235,915","1,235,915","1,235,915","1,235,915",1,1,,,,
11/23/2020,"1,237,333","1,237,333","1,237,333","1,237,333",1,1,,,,
11/24/2020,"1,247,191","1,247,191","1,247,191","1,247,191",1,1,,,,
11/25/2020,"1,246,345","1,246,345","1,246,345","1,246,345",1,1,,,,
11/27/2020,"1,244,937","1,244,937","1,244,937","1,244,937",1,1,,,,
11/30/2020,"1,244,111","1,244,111","1,244,111","1,244,111",1,1,,,,
12/1/2020,"1,260,475","1,260,475","1,260,475","1,260,475",1,1,,,,
12/2/2020,"1,273,120","1,273,120","1,273,120","1,273,120",1,1,,,,
12/3/2020,"1,291,796","1,291,796","1,291,796","1,291,796",1,1,,,,
12/4/2020,"1,293,893","1,293,893","1,293,893","1,293,893",1,1,,,,
12/7/2020,"1,298,868","1,298,868","1,298,868","1,298,868",1,1,,,,
12/8/2020,"1,312,843","1,312,843","1,312,843","1,312,843",1,1,,,,
12/9/2020,"1,316,135","1,316,135","1,316,135","1,316,135",1,1,,,,
12/10/2020,"1,313,995","1,313,995","1,313,995","1,313,995",1,1,,,,
12/11/2020,"1,323,814","1,323,814","1,323,814","1,323,814",1,1,,,,
12/14/2020,"1,335,059","1,335,059","1,335,059","1,335,059",1,1,,,,
12/15/2020,"1,356,542","1,356,542","1,356,542","1,356,542",1,1,,,,
12/16/2020,"1,375,622","1,375,622","1,375,622","1,375,622",1,1,,,,
12/17/2020,"1,371,566","1,371,566","1,371,566","1,371,566",1,1,,,,
12/18/2020,"1,370,191","1,370,191","1,370,191","1,370,191",1,1,,,,
12/21/2020,"1,373,816","1,373,816","1,373,816","1,373,816",1,1,,,,
12/22/2020,"1,382,686","1,382,686","1,382,686","1,382,686",1,1,,,,
12/23/2020,"1,396,501","1,396,501","1,396,501","1,396,501",1,1,,,,
12/24/2020,"1,396,226","1,396,226","1,396,226","1,396,226",1,1,,,,
12/28/2020,"1,401,139","1,401,139","1,401,139","1,401,139",1,1,,,,
12/29/2020,"1,426,169","1,426,169","1,426,169","1,426,169",1,1,,,,
12/30/2020,"1,420,202","1,420,202","1,420,202","1,420,202",1,1,,,,
12/31/2020,"1,419,902","1,419,902","1,419,902","1,419,902",1,1,,,,
1/4/2021,"1,427,057","1,427,057","1,427,057","1,427,057",1,1,,,,
1/5/2021,"1,449,798","1,449,798","1,449,798","1,449,798",1,1,,,,
1/6/2021,"1,458,773","1,458,773","1,458,773","1,458,773",1,1,,,,
1/7/2021,"1,467,023","1,467,023","1,467,023","1,467,023",1,1,,,,
1/8/2021,"1,484,998","1,484,998","1,484,998","1,484,998",1,1,,,,
1/11/2021,"1,497,338","1,497,338","1,497,338","1,497,338",1,1,,,,
1/12/2021,"1,516,893","1,516,893","1,516,893","1,516,893",1,1,,,,
1/13/2021,"1,515,479","1,515,479","1,515,479","1,515,479",1,1,,,,
1/14/2021,"1,527,902","1,527,902","1,527,902","1,527,902",1,1,,,,
1/15/2021,"1,519,310","1,519,310","1,519,310","1,519,310",1,1,,,,
1/18/2021,"1,527,991","1,527,991","1,527,991","1,527,991",1,1,,,,
1/19/2021,"1,542,125","1,542,125","1,542,125","1,542,125",1,1,,,,
1/20/2021,"1,556,920","1,556,920","1,556,920","1,556,920",1,1,,,,
1/21/2021,"1,571,125","1,571,125","1,571,125","1,571,125",1,1,,,,
1/22/2021,"1,588,980","1,588,980","1,588,980","1,588,980",1,1,,,,
1/25/2021,"1,602,404","1,602,404","1,602,404","1,602,404",1,1,,,,
1/26/2021,"1,609,775","1,609,775","1,609,775","1,609,775",1,1,,,,
1/27/2021,"1,617,376","1,617,376","1,617,376","1,617,376",1,1,,,,
1/28/2021,"1,618,809","1,618,809","1,618,809","1,618,809",1,1,,,,
1/29/2021,"1,622,191","1,622,191","1,622,191","1,622,191",1,1,,,,
2/1/2021,"1,618,785","1,618,785","1,618,785","1,618,785",1,1,,,,
2/2/2021,"1,615,535","1,615,535","1,615,535","1,615,535",1,1,,,,
2/3/2021,"1,621,180","1,621,180","1,621,180","1,621,180",1,1,,,,
2/4/2021,"1,638,515","1,638,515","1,638,515","1,638,515",1,1,,,,
2/5/2021,"1,652,245","1,652,245","1,652,245","1,652,245",1,1,,,,
2/8/2021,"1,662,830","1,662,830","1,662,830","1,662,830",1,1,,,,
2/9/2021,"1,675,880","1,675,880","1,675,880","1,675,880",1,1,,,,
2/10/2021,"1,688,231","1,688,231","1,688,231","1,688,231",1,1,,,,
2/11/2021,"1,706,555","1,706,555","1,706,555","1,706,555",1,1,,,,
2/12/2021,"1,715,133","1,715,133","1,715,133","1,715,133",1,1,,,,
2/15/2021,"1,715,133","1,715,133","1,715,133","1,715,133",1,1,,,,
2/16/2021,"1,724,480","1,724,480","1,724,480","1,724,480",1,1,,,,
2/17/2021,"1,739,310","1,739,310","1,739,310","1,739,310",1,1,,,,
2/18/2021,"1,736,174","1,736,174","1,736,174","1,736,174",1,1,,,,
2/19/2021,"1,733,624","1,733,624","1,733,624","1,733,624",1,1,,,,
2/22/2021,"1,739,391","1,739,391","1,739,391","1,739,391",1,1,,,,
2/23/2021,"1,757,390","1,757,390","1,757,390","1,757,390",1,1,,,,
2/24/2021,"1,764,474","1,764,474","1,764,474","1,764,474",1,1,,,,
2/25/2021,"1,762,415","1,762,415","1,762,415","1,762,415",1,1,,,,
2/26/2021,"1,771,916","1,771,916","1,771,916","1,771,916",1,1,,,,
3/1/2021,"1,784,441","1,784,441","1,784,441","1,784,441",1,1,,,,
3/2/2021,"1,786,190","1,786,190","1,786,190","1,786,190",1,1,,,,
3/3/2021,"1,790,051","1,790,051","1,790,051","1,790,051",1,1,,,,
3/4/2021,"1,797,622","1,797,622","1,797,622","1,797,622",1,1,,,,
3/5/2021,"1,806,933","1,806,933","1,806,933","1,806,933",1,1,,,,
3/8/2021,"1,815,568","1,815,568","1,815,568","1,815,568",1,1,,,,
3/9/2021,"1,827,663","1,827,663","1,827,663","1,827,663",1,1,,,,
3/10/2021,"1,831,143","1,831,143","1,831,143","1,831,143",1,1,,,,
3/11/2021,"1,836,918","1,836,918","1,836,918","1,836,918",1,1,,,,
3/12/2021,"1,836,409","1,836,409","1,836,409","1,836,409",1,1,,,,
3/15/2021,"1,834,729","1,834,729","1,834,729","1,834,729",1,1,,,,
3/16/2021,"1,840,433","1,840,433","1,840,433","1,840,433",1,1,,,,
3/17/2021,"1,845,832","1,845,832","1,845,832","1,845,832",1,1,,,,
3/18/2021,"1,840,889","1,840,889","1,840,889","1,840,889",1,1,,,,
3/19/2021,"1,840,604","1,840,604","1,840,604","1,840,604",1,1,,,,
3/22/2021,"1,840,604","1,840,604","1,840,604","1,840,604",1,1,,,,
3/23/2021,"1,835,154","1,835,154","1,835,154","1,835,154",1,1,,,,
3/24/2021,"1,829,244","1,829,244","1,829,244","1,829,244",1,1,,,,
3/25/2021,"1,835,513","1,835,513","1,835,513","1,835,513",1,1,,,,
3/26/2021,"1,835,263","1,835,263","1,835,263","1,835,263",1,1,,,,
3/29/2021,"1,834,930","1,834,930","1,834,930","1,834,930",1,1,,,,
3/30/2021,"1,831,885","1,831,885","1,831,885","1,831,885",1,1,,,,
3/31/2021,"1,843,116","1,843,116","1,843,116","1,843,116",1,1,,,,
4/1/2021,"1,845,586","1,845,586","1,845,586","1,845,586",1,1,,,,
4/2/2021,"1,855,075","1,855,075","1,855,075","1,855,075",1,1,,,,
